id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43655768,Near Takadanobaba Sta/long term OK#b15,343260722,Ryo,,Shinjuku Ku,35.71561,139.69718,Entire home/apt,4331,2,2,2022-06-16,0.09,26,360,1,M130025905
43426549,1302上野秋葉原中心位置，独立温馨房源。附近大量餐厅商场，多条地铁出行方便。免费Wi-Fi寄存行李,150299734,Minami,,Chiyoda Ku,35.70472,139.77299,Entire home/apt,3857,1,4,2022-04-18,0.33,9,212,4,Hotels and Inns Business Act | 台東区保健所 | 31台台健生環き第10047号
43537509,[NEW] 8 min JR Ebisu Sta | Shibuya | WIFI | HS103,346941174,Jade,,Shibuya Ku,35.65112,139.71108,Entire home/apt,6571,1,23,2022-06-19,0.99,5,43,17,M130026050
43426556,1303上野秋葉原中间独立房源，自助入住零接触。附近大量餐厅商城多条地铁。免费Wi-Fi，寄存行李。,150299734,Minami,,Chiyoda Ku,35.70291,139.7724,Entire home/apt,4429,1,7,2022-05-05,0.54,9,203,6,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10047号
43426575,1305上野秋叶原独立房源，独立除菌房源。附近大量餐厅商城，多条地铁出行方便。免费Wi-Fi寄存行李,150299734,Minami,,Chiyoda Ku,35.70505,139.77214,Entire home/apt,3429,1,21,2022-06-10,1.75,9,165,21,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10047号
43655805,Near Takadanobaba Sta/long term OK#b16,343260722,Ryo,,Shinjuku Ku,35.71406,139.69713,Entire home/apt,4331,2,2,2021-03-15,0.11,26,355,0,M130025906
43655864,Near Takadanobaba Sta/long term OK#b17,343260722,Ryo,,Shinjuku Ku,35.71364,139.69841,Entire home/apt,4331,2,1,2020-12-09,0.05,26,360,0,M130025907
43537601,[NEW] 8 min JR Ebisu Sta | Shibuya | WIFI | HS201,346941174,Jade,,Shibuya Ku,35.65299,139.71287,Entire home/apt,6857,1,18,2022-06-21,0.72,5,51,8,M130026051
43655884,Near Takadanobaba Sta/long term OK#b18,343260722,Ryo,,Shinjuku Ku,35.71376,139.69759,Entire home/apt,4331,2,0,,,26,358,0,M130025908
43429793,Issyuku Higashiueno Hotel 一宿旅館東上野 301,343556714,Hotel Higashiueno,,Taito Ku,35.70905,139.7798,Entire home/apt,17229,2,0,,,5,236,0,Hotels and Inns Business Act | 東京都台東区台東保健所  | 31台台健生環き第10267号
43434674,Near Takadanobaba Sta/long term OK#b04,235126408,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71355,139.69761,Entire home/apt,4331,2,3,2022-03-24,0.13,20,318,1,M130025896
43537873,东京公寓式酒店家庭房TWO,347507081,ｾｲｺﾝ,,Katsushika Ku,35.74329,139.86095,Entire home/apt,6643,1,16,2022-01-10,0.71,6,139,2,Hotels and Inns Business Act | 葛飾区保健所 | 31葛保生環第391号
43435094,★sanitized★Near Takadanobaba Sta./long term OK,235126408,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71422,139.69941,Entire home/apt,5414,2,0,,,20,318,0,M130025915
43435730,Near Takadanobaba Sta/long term OK#b25,235126408,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71543,139.6991,Entire home/apt,4331,2,2,2022-03-26,0.38,20,318,2,M130025916
43435814,②2020年新築/Queen bed/Wifi/English Speaking/smart TV,107735413,Yuko&Nick,,Toshima Ku,35.72949,139.72371,Private room,5571,1,83,2022-06-13,3.45,5,363,46,Hotels and Inns Business Act | 東京都豊島区保健所 | 元豊池保衛環き第221号
43655902,OHAYO hotel 匯家・北池袋 全新榻榻米旅馆 独立卫浴 private bathroom4,325747621,Sakura,,Toshima Ku,35.73851,139.71596,Private room,5312,1,2,2022-05-31,1.22,18,90,2,Hotels and Inns Business Act | 元豊池保衛環き | 元豊池保衛環き第274号
43655983,Near Takadanobaba Sta/long term OK#b19,343260722,Ryo,,Shinjuku Ku,35.71575,139.69708,Entire home/apt,4331,2,3,2020-11-28,0.13,26,340,0,M130025909
43656009,Near Takadanobaba Sta/long term OK#b20,343260722,Ryo,,Shinjuku Ku,35.7143,139.69734,Entire home/apt,4331,2,3,2021-03-25,0.14,26,353,0,M130025910
43538024,【FreeWiFi】Singlebed2+Sofabed・NonSmoking・4Adult,304435536,Mimaru東京 上野EAST,,Taito Ku,35.7152,139.7791,Private room,21857,1,0,,,1,365,0,Hotels and Inns Business Act | 東京都台東区台東保健所長  | 30台台健生環き第44号 
43656029,Near Takadanobaba Sta/long term OK#b22,343260722,Ryo,,Shinjuku Ku,35.71403,139.69722,Entire home/apt,4331,2,1,2021-03-04,0.06,26,353,0,M130025913
43656043,OHAYO hotel 匯家・北池袋 全新榻榻米旅馆 独立卫浴 private bathroom5,325747621,Sakura,,Toshima Ku,35.73839,139.71393,Private room,5312,1,5,2022-05-25,0.41,18,83,5,Hotels and Inns Business Act | 元豊池保衛環き | 元豊池保衛環き第274号
43436236,【SALE】Female only★Shinjyuku・5minStation・Wi-Fi★R201,345524896,Sayuri,,Shibuya Ku,35.68645,139.7046,Entire home/apt,7121,2,32,2022-05-08,1.37,10,118,8,Hotels and Inns Business Act | 渋谷区保健所 | 3渋保生環第657号
43538305,1BR・40m2・Luxury Service Apt. in Ginza 4min to sta.,346868077,Hiz,,Chuo Ku,35.67224,139.77472,Entire home/apt,14786,1,9,2022-03-20,0.37,4,68,6,Hotels and Inns Business Act | 中央区保健所 | ３０中保生環き第１８７号
43436588,"Female only,discount.shinjyukuNear Station★301",345524896,Sayuri,,Shibuya Ku,35.68622,139.70477,Entire home/apt,6561,3,26,2022-06-10,1.21,10,173,7,Hotels and Inns Business Act | 渋谷区保健所 | 3渋保生環第657号
43436871,Near Takadanobaba Sta/long term OK#b26,235126408,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71549,139.69924,Entire home/apt,4331,2,4,2022-03-24,0.17,20,318,2,M130025917
43436882,"Female only★discount★shinjyuku,5minNear Station401",345524896,Sayuri,,Shibuya Ku,35.68619,139.70517,Entire home/apt,6626,2,8,2022-06-09,0.38,10,98,3,Hotels and Inns Business Act | 渋谷区保健所 | 3渋保生環第657号
43656058,Near Takadanobaba Sta/long term OK#b23,343260722,Ryo,,Shinjuku Ku,35.71546,139.69726,Entire home/apt,4331,2,1,2021-03-30,0.07,26,353,0,M130025914
43538897,Spacious apartment with a quiet area/Free WiFi,35258613,Yuri,,Setagaya Ku,35.64966,139.68261,Entire home/apt,13868,2,6,2022-04-22,0.37,21,261,4,Hotels and Inns Business Act | 世田谷区世田谷保健所長　辻　佳織 | 30世保生環き第11号
43656074,Near Takadanobaba Sta/long term OK#b32,343260722,Ryo,,Shinjuku Ku,35.71362,139.69915,Entire home/apt,4331,2,1,2021-02-19,0.06,26,350,0,M130024941
43656127,OHAYO hotel 匯家・北池袋 全新榻榻米旅馆 独立卫浴 private bathroom6,325747621,Sakura,,Toshima Ku,35.7384,139.71587,Private room,5312,1,0,,,18,24,0,Hotels and Inns Business Act | 元豊池保衛環き | 元豊池保衛環き第274号
43539012,Apartment+sofa bed/4mins walk->Akasaka station,304436276,Mimaru東京 赤坂,,Minato Ku,35.671,139.73254,Private room,33107,1,7,2021-12-30,0.32,4,82,1,Hotels and Inns Business Act | 港区みなと保健所長  | ２９港み生環き第１６６号 
43656210,Near Takadanobaba Sta/long term OK#b33,343260722,Ryo,,Shinjuku Ku,35.71362,139.69876,Entire home/apt,4331,2,4,2021-10-18,0.21,26,348,1,M130025787
43656241,Near Takadanobaba Sta/long term OK#b50,343260722,Ryo,,Shinjuku Ku,35.71554,139.69925,Entire home/apt,4331,2,4,2021-10-27,0.26,26,316,3,M130025790
43656274,Near Takadanobaba Sta/long term OK#b51,343260722,Ryo,,Shinjuku Ku,35.71563,139.69848,Entire home/apt,4331,2,1,2021-03-27,0.07,26,343,0,M130025791
43437080,[4Br/3Bt MAX16PP] 2min walk from Sta /3 story 150㎡,346229571,Plays,,Katsushika Ku,35.73112,139.83699,Entire home/apt,31904,1,193,2022-06-20,7.81,1,58,112,Hotels and Inns Business Act | 葛飾区保健所 | 2葛保生環令第777号
43539066,Nice studio in Setagaya★2 min to Shibuya★Free WiFi,35258613,Yuri,,Setagaya Ku,35.64822,139.6824,Entire home/apt,8825,2,7,2022-06-03,0.42,21,228,5,Hotels and Inns Business Act | 世田谷区世田谷保健所長　辻　佳織 | 30世保生環き第11号
43539137,Japanese style apartment/4mins->Akasaka station,304436276,Mimaru東京 赤坂,,Minato Ku,35.66882,139.73368,Private room,33107,1,0,,,4,70,0,Hotels and Inns Business Act | 港区みなと保健所長  | ２９港み生環き第１６６号 
43443555,Near Takadanobaba Sta/long term OK#b27,235126408,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71573,139.69729,Entire home/apt,4331,2,4,2022-02-19,0.18,20,319,2,M130025918
43443794,Near Takadanobaba Sta/long term OK#b28,235126408,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71358,139.69787,Entire home/apt,4331,2,5,2022-03-25,0.29,20,322,4,M130025784
43656305,Near Takadanobaba Sta/long term OK#b52,343260722,Ryo,,Shinjuku Ku,35.71566,139.6978,Entire home/apt,4331,2,0,,,26,341,0,M130025793
43539219,Connecting Apartment/4mins walk->Akasaka station,304436276,Mimaru東京 赤坂,,Minato Ku,35.66921,139.73392,Private room,66214,1,3,2022-04-10,0.24,4,84,2,Hotels and Inns Business Act | 港区みなと保健所長  | ２９港み生環き第１６６号 
43656447,匯家・北池袋 Tatami style private bathroom 201,325747621,Sakura,,Toshima Ku,35.73916,139.71446,Entire home/apt,5312,1,9,2022-05-23,0.43,18,87,8,M130025476
43443896,Near Takadanobaba Sta/long term OK#b31,235126408,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71565,139.69702,Entire home/apt,4331,2,9,2022-03-25,0.38,20,324,6,M130024940
43539222,Cozy studio in Setagaya★2 min to Shibuya★Free WiFi,35258613,Yuri,,Setagaya Ku,35.64743,139.68287,Entire home/apt,8825,2,2,2022-06-10,0.23,21,220,2,Hotels and Inns Business Act | 世田谷区世田谷保健所長　辻　佳織 | 30世保生環き第11号
43444178,Near Takadanobaba Sta/long term OK#c32,235126408,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71549,139.69795,Entire home/apt,4331,2,3,2022-03-24,0.65,20,327,3,M130024963
43656496,Near Takadanobaba Sta/long term OK#b53,343260722,Ryo,,Shinjuku Ku,35.71557,139.69746,Entire home/apt,4331,2,7,2021-12-09,0.44,26,338,5,M130025794
43539307,City view apartment sofa bed/4min->Akasaka station,304436276,Mimaru東京 赤坂,,Minato Ku,35.66906,139.73402,Private room,36418,1,0,,,4,62,0,Hotels and Inns Business Act | 港区みなと保健所長  | ２９港み生環き第１６６号 
43656564,Near Takadanobaba Sta/long term OK#b54,343260722,Ryo,,Shinjuku Ku,35.71578,139.69719,Entire home/apt,4331,2,0,,,26,336,0,M130025796
43445059,★sanitized★Near Takadanobaba Sta./long term OK,240341856,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71539,139.69908,Entire home/apt,4643,2,0,,,18,329,0,M130024983
43542115,1BR・40m2・Luxury Service Apt. in Ginza 4min to sta.,346868077,Hiz,,Chuo Ku,35.67386,139.77458,Entire home/apt,14786,1,46,2022-05-30,1.90,4,67,23,Hotels and Inns Business Act | 中央区保健所 | ３０中保生環き第１８７号
43445396,Near Takadanobaba Sta/long term OK#d24,240341856,The Breathing Hotel Tokyo,,Shinjuku Ku,35.7155,139.6988,Entire home/apt,3714,2,4,2022-03-25,0.18,18,330,3,M130024984
43656589,Near Takadanobaba Sta/long term OK#b55,343260722,Ryo,,Shinjuku Ku,35.71552,139.69791,Entire home/apt,4331,2,1,2021-09-19,0.11,26,333,1,M130025798
43547243,【Free Wi-fi staff services】 2beds and 2 futons,304437700,Mimaru東京 新宿west,,Shinjuku Ku,35.68702,139.69331,Private room,27000,1,0,,,6,356,0,Hotels and Inns Business Act | 新宿区保健所長  | 30新保衛環第3号 
43657057,渋谷之星入谷館,111999576,Shibuya Star,,Taito Ku,35.71991,139.79031,Entire home/apt,15000,1,0,,,7,0,0,Hotels and Inns Business Act | 台東保健所 | 2台台健生環き第10012号
43445676,Near Takadanobaba Sta/long term OK#d25,240341856,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71563,139.69754,Entire home/apt,3714,2,2,2022-03-14,0.47,18,330,2,M130024985
43445766,Near Takadanobaba Sta/long term OK#d26,240341856,The Breathing Hotel Tokyo,,Shinjuku Ku,35.7139,139.69912,Entire home/apt,3714,2,3,2022-03-13,0.12,18,330,1,M130024986
43547291,【Free Wi-fi staff services】 2beds and Bunk bed,304437700,Mimaru東京 新宿west,,Shinjuku Ku,35.68529,139.69193,Private room,27750,1,0,,,6,365,0,Hotels and Inns Business Act | 新宿区保健所長  | 30新保衛環第3号 
43445891,★sanitized★Near Takadanobaba Sta./long term OK,240341856,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71511,139.69729,Entire home/apt,4643,2,2,2020-12-24,0.09,18,330,0,M130024987
43657618,Near Takadanobaba Sta/long term OK#b56,343260629,髙木,,Shinjuku Ku,35.71424,139.69929,Entire home/apt,4331,2,16,2022-02-20,0.80,29,331,11,M130025799
43547328,"【Free Wi-fi staff services】 4beds,",304437700,Mimaru東京 新宿west,,Shinjuku Ku,35.68557,139.69192,Private room,27000,1,0,,,6,360,0,Hotels and Inns Business Act | 新宿区保健所長  | 30新保衛環第3号 
43658047,Near Takadanobaba Sta/long term OK#b57,343260629,髙木,,Shinjuku Ku,35.7143,139.69928,Entire home/apt,4331,2,3,2021-12-22,0.14,29,328,2,M130025802
43547353,【Free Wi-fi staff services】 6beds,304437700,Mimaru東京 新宿west,,Shinjuku Ku,35.68703,139.69215,Private room,40500,1,0,,,6,323,0,Hotels and Inns Business Act | 新宿区保健所長  | 30新保衛環第3号 
43446133,Near Takadanobaba Sta/long term OK#d28,240341856,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71518,139.69918,Entire home/apt,3714,2,3,2022-06-15,0.90,18,331,3,M130024988
43446665,Near Takadanobaba Sta/long term OK#d29,240341856,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71564,139.6964,Entire home/apt,3714,2,1,2022-03-09,0.28,18,331,1,M130025804
43547388,【Free Wi-fi staff services】 Deluxe Japanese Apartm,304437700,Mimaru東京 新宿west,,Shinjuku Ku,35.68563,139.69207,Private room,40500,1,1,2021-05-02,0.07,6,306,0,Hotels and Inns Business Act | 新宿区保健所長  | 30新保衛環第3号 
43658140,Near Takadanobaba Sta/long term OK#b58,343260629,髙木,,Shinjuku Ku,35.71487,139.69905,Entire home/apt,4331,2,1,2020-09-15,0.05,29,326,0,M130025803
43547713,MAX 6★3 mins walk to station★Free WiFi,35258613,Yuri,,Katsushika Ku,35.73536,139.84928,Entire home/apt,9200,2,6,2022-04-12,0.26,21,209,2,Hotels and Inns Business Act | 葛飾区保健所長　中西　好子 | 28葛保生環第183号
43658901,匯家・北池袋 Tatami style private bathroom 202,325747621,Sakura,,Toshima Ku,35.73826,139.71588,Entire home/apt,5188,1,7,2022-05-31,0.33,18,85,5,M130025477
43659056,匯家・北池袋 Tatami style private bathroom 203,325747621,Sakura,,Toshima Ku,35.73879,139.71569,Entire home/apt,5312,1,2,2021-11-26,0.15,18,88,1,M130025478
43448442,Shibuya 4min | Max4 |☆DirectNarita☆| WIFI | SQ909,13808965,Louis Family,,Shibuya Ku,35.65969,139.69523,Entire home/apt,7571,1,18,2022-02-20,0.75,2,195,11,M130010298
43448599,Shibuya 4min | Max3 |☆DirectNarita☆| WIFI | SQ407,13808965,Louis Family,,Shibuya Ku,35.6598,139.69708,Entire home/apt,7571,1,22,2022-05-16,0.93,2,211,14,M130007385
43453450,Shinjuku Area 5 min to Sta. Brand New Studio[S4B],269182185,Sumifuku,,Shinjuku Ku,35.70205,139.70593,Entire home/apt,16251,1,0,,,21,0,0,M130002550
43556945,10MIN WALK TAKADANOBABA/3LDK+2 toilets/MAX12 ppls,66919579,Amelie,,Shinjuku Ku,35.71341,139.69382,Entire home/apt,25000,1,3,2021-12-31,0.29,3,82,3,M130025656
43469646,NEW! Ginza / Luxury BoConcept Design 1BR 40sqm,346596916,Ginza East,,Chuo Ku,35.67357,139.77473,Entire home/apt,16383,1,129,2022-06-24,5.47,4,168,54,Hotels and Inns Business Act | 東京都中央区保健所 | ２中保生環き第３７号
43559183,2min walk from JR Sta! Spacious rooml!B1,347726602,Rin,,Shinjuku Ku,35.69925,139.69575,Entire home/apt,30000,2,2,2020-11-02,0.10,4,356,0,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第127号
43469767,Near Takadanobaba Sta/long term OK#d30,240341856,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71426,139.6973,Entire home/apt,3714,2,2,2022-03-22,0.58,18,336,2,M130025805
43469939,Near Takadanobaba Sta/long term OK#e02,240341856,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71338,139.69842,Entire home/apt,3714,2,1,2022-03-23,0.32,18,335,1,M130025807
43470026,Near Takadanobaba Sta/long term OK#e03,240341856,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71392,139.69721,Entire home/apt,3714,2,1,2022-03-24,0.32,18,336,1,M130025809
43470064,Near Takadanobaba Sta/long term OK#e04,240341856,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71485,139.69938,Entire home/apt,3714,2,2,2022-03-24,0.54,18,335,2,M130025810
43470259,人気な田端駅徒歩８分物件,292109837,Amber,,Kita Ku,35.73961,139.76512,Entire home/apt,10000,1,13,2021-12-30,0.61,15,75,7,M130025594
43668367,匯家・北池袋 Tatami style private bathroom 301,325747621,Sakura,,Toshima Ku,35.7373,139.71585,Entire home/apt,5312,1,0,,,18,0,0,M130025480
43668505,匯家・北池袋 Tatami style private bathroom 302,325747621,Sakura,,Toshima Ku,35.737,139.7143,Entire home/apt,5188,1,4,2022-01-24,0.21,18,75,2,M130025481
43668671,匯家・北池袋 Tatami style private bathroom 303,325747621,Sakura,,Toshima Ku,35.73877,139.71423,Entire home/apt,5312,1,5,2022-05-10,0.29,18,0,4,M130025482
43559420,【Support for Corona Measures】Free Wi-Fi/5mins sta/,347724075,哲,,Edogawa Ku,35.74444,139.88459,Entire home/apt,7769,2,25,2022-06-20,1.06,1,150,21,Hotels and Inns Business Act | 東京都葛飾区 | 2葛保生環令第17号
43668749,☆Uhome Otsuka · An Arrogant Villa/12人/2 mn to Sta.,229186078,Rui,,Toshima Ku,35.72859,139.72744,Entire home/apt,20857,1,98,2022-05-05,4.28,3,0,23,Hotels and Inns Business Act | 豊島区池袋保健所 | 元豊池保衛環き第276号
43668880,R201 【GotoTravel】Cozy Apt at Ebisu for 2,345654800,Win-Win,,Shibuya Ku,35.64736,139.71779,Entire home/apt,10000,2,4,2020-08-31,0.17,10,0,0,M130016426
43470449,New! Inspired BoConcept Design in Ginza 25sqm,346596916,Ginza East,,Chuo Ku,35.67224,139.77623,Entire home/apt,10641,1,61,2022-05-13,2.77,4,181,32,Hotels and Inns Business Act | 東京都中央区保健所 | ２中保生環き第３７号
43470611,Cozy Uplifting BoConcept Design Studio Ginza 25sqm,346596916,Ginza East,,Chuo Ku,35.67357,139.77653,Entire home/apt,10641,1,99,2022-05-30,4.20,4,180,48,Hotels and Inns Business Act | 東京都中央区保健所 | ２中保生環き第３７号
43570706,新宿駅まで電車で5分! 笹塚駅徒歩5分の2階のお部屋！,347749590,Ken,,Shibuya Ku,35.67623,139.671,Entire home/apt,6210,2,1,2021-05-02,0.07,6,0,0,M130002005
43470658,Near Takadanobaba Sta/long term OK#e21,240341856,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71346,139.69899,Entire home/apt,3714,2,2,2022-03-07,0.52,18,335,2,M130024992
43668929,R301 【GotoTravel】Cozy Apt at Ebisu for 2,345654800,Win-Win,,Shibuya Ku,35.64739,139.72016,Entire home/apt,10000,2,3,2020-09-09,0.12,10,0,0,M130016429
43571248,Near Takadanobaba Sta/long term OK#a13,343260975,Chiaki,,Shinjuku Ku,35.71569,139.69766,Entire home/apt,4331,2,4,2021-02-28,0.18,27,351,0,M130025871
43668962,"【GotoTravel】R401  Ebisu , Free Wifi!",345654800,Win-Win,,Shibuya Ku,35.64729,139.7185,Entire home/apt,10000,2,4,2020-09-04,0.16,10,0,0,M130016432
43668986,【GotoTravel】R501 Ebisu Free Wifi!,345654800,Win-Win,,Shibuya Ku,35.64695,139.71934,Entire home/apt,10000,2,3,2020-12-10,0.13,10,0,0,M130016434
43669017,R102 【GotoTravel】Cozy Apt at Ebisu for 2,345654800,Win-Win,,Shibuya Ku,35.64768,139.71997,Entire home/apt,10000,2,7,2020-10-17,0.28,10,0,0,M130016425
43470782,Near Takadanobaba Sta/long term OK#e23,240341856,The Breathing Hotel Tokyo,,Shinjuku Ku,35.7153,139.69889,Entire home/apt,3714,2,1,2020-09-30,0.05,18,335,0,M130024993
43470861,"NEW Ginza BoConcept Design, Luxury 1BR (1F) 40sqm",346596916,Ginza East,,Chuo Ku,35.67241,139.77465,Entire home/apt,17233,1,22,2022-05-29,0.94,4,129,5,Hotels and Inns Business Act | 東京都中央区保健所 | ２中保生環き第３７号
43470876,Near Takadanobaba Sta/long term OK#e24,240341856,The Breathing Hotel Tokyo,,Shinjuku Ku,35.71381,139.69745,Entire home/apt,4643,2,0,,,18,335,0,M130024994
